# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:1903708	positive regulation of hemopoiesis	470	1.707495e-2	1.000000e+0	4.671270e-1	1.966486e+0	6.610776e+0	13	1.950081e-2	3.834808e-2	162	5.569154e-4	1.000000e+0	4.420258e-2	2.785289e+0	5.026408e+0	14	190	2.473498e-2	7.368421e-2	MSPC_Peak_16,MSPC_Peak_161,MSPC_Peak_164,MSPC_Peak_174,MSPC_Peak_181,MSPC_Peak_196,MSPC_Peak_235,MSPC_Peak_253,MSPC_Peak_285,MSPC_Peak_47,MSPC_Peak_57,MSPC_Peak_79,MSPC_Peak_94	Acvr2a,Ap3b1,Cyld,Flt3l,H2-M3,Ihh,Il15ra,Inhba,Isg15,Jun,Socs1,Stat3,Stat5a,Traf6
GO Biological Process	GO:0071219	cellular response to molecule of bacterial origin	471	1.707813e-2	1.000000e+0	4.662221e-1	2.207699e+0	4.529602e+0	10	1.336166e-2	2.949853e-2	1026	3.503952e-2	1.000000e+0	4.391210e-1	2.025019e+0	4.444403e+0	9	168	1.590106e-2	5.357143e-2	MSPC_Peak_101,MSPC_Peak_103,MSPC_Peak_109,MSPC_Peak_161,MSPC_Peak_164,MSPC_Peak_221,MSPC_Peak_231,MSPC_Peak_260,MSPC_Peak_290,MSPC_Peak_92	Cebpb,Cmpk2,Gbp2,Irgm2,Nod2,Pde4b,Plscr4,Tlr2,Traf6
GO Biological Process	GO:0098751	bone cell development	472	1.710544e-2	1.000000e+0	4.659783e-1	4.118575e+0	9.712097e-1	4	2.864925e-3	1.179941e-2	327	3.380252e-3	1.000000e+0	1.329152e-1	6.300059e+0	6.349147e-1	4	24	7.067138e-3	1.666667e-1	MSPC_Peak_165,MSPC_Peak_179,MSPC_Peak_278,MSPC_Peak_333	Foxp1,Kit,Lrrk1,Pip4k2a
GO Biological Process	GO:1900402	regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter	473	1.722007e-2	1.000000e+0	4.681092e-1	5.757181e+1	1.736961e-2	1	5.123780e-5	2.949853e-3	814	2.645478e-2	1.000000e+0	4.178815e-1	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_326	Mlxip
GO Biological Process	GO:0045648	positive regulation of erythrocyte differentiation	474	1.727314e-2	1.000000e+0	4.685613e-1	4.106254e+0	9.741240e-1	4	2.873522e-3	1.179941e-2	327	3.380252e-3	1.000000e+0	1.329152e-1	6.300059e+0	6.349147e-1	4	24	7.067138e-3	1.666667e-1	MSPC_Peak_174,MSPC_Peak_235,MSPC_Peak_57,MSPC_Peak_79	Acvr2a,Inhba,Isg15,Stat3
GO Biological Process	GO:0045078	positive regulation of interferon-gamma biosynthetic process	475	1.737152e-2	1.000000e+0	4.702379e-1	1.003471e+1	1.993083e-1	2	5.879301e-4	5.899705e-3	1053	3.868762e-2	1.000000e+0	4.724078e-1	6.300059e+0	3.174573e-1	2	12	3.533569e-3	1.666667e-1	MSPC_Peak_211,MSPC_Peak_288	Cebpg,Il27
GO Biological Process	GO:2000781	positive regulation of double-strand break repair	476	1.748257e-2	1.000000e+0	4.722498e-1	5.558181e+0	5.397450e-1	3	1.592168e-3	8.849558e-3	440	6.609170e-3	1.000000e+0	1.931380e-1	7.560071e+0	3.968217e-1	3	15	5.300353e-3	2.000000e-1	MSPC_Peak_271,MSPC_Peak_39,MSPC_Peak_40	Blm,Dtx3l,Parp9
GO Biological Process	GO:0060441	epithelial tube branching involved in lung morphogenesis	477	1.754965e-2	1.000000e+0	4.730679e-1	2.947337e+0	2.035736e+0	6	6.005120e-3	1.769912e-2	110	1.683406e-4	1.000000e+0	1.967749e-2	7.087566e+0	8.465529e-1	6	32	1.060071e-2	1.875000e-1	MSPC_Peak_105,MSPC_Peak_115,MSPC_Peak_140,MSPC_Peak_187,MSPC_Peak_226,MSPC_Peak_52	Ctsh,Esrp1,Fgf10,Hmga2,Kras,Spry2
GO Biological Process	GO:0034249	negative regulation of cellular amide metabolic process	478	1.758996e-2	1.000000e+0	4.731626e-1	2.465289e+0	3.245056e+0	8	9.572437e-3	2.359882e-2	1050	3.788091e-2	1.000000e+0	4.638788e-1	2.100020e+0	3.809488e+0	8	144	1.413428e-2	5.555556e-2	MSPC_Peak_107,MSPC_Peak_147,MSPC_Peak_159,MSPC_Peak_218,MSPC_Peak_240,MSPC_Peak_280,MSPC_Peak_286,MSPC_Peak_79	Adar,Caprin1,Larp1,Mov10,Patl2,Stat3,Tnrc6a,Zfp36l2
GO Biological Process	GO:0061371	determination of heart left/right asymmetry	479	1.770865e-2	1.000000e+0	4.753608e-1	2.661710e+0	2.629888e+0	7	7.757782e-3	2.064897e-2	266	1.926656e-3	1.000000e+0	9.313136e-2	3.949291e+0	1.772470e+0	7	67	1.236749e-2	1.044776e-1	MSPC_Peak_107,MSPC_Peak_16,MSPC_Peak_254,MSPC_Peak_38,MSPC_Peak_70,MSPC_Peak_73,MSPC_Peak_90	Ahi1,Cited2,Hand1,Ift57,Ihh,Smad3,Tbx2
GO Biological Process	GO:2000378	negative regulation of reactive oxygen species metabolic process	480	1.773874e-2	1.000000e+0	4.751765e-1	3.361390e+0	1.487480e+0	5	4.387847e-3	1.474926e-2	632	1.493816e-2	1.000000e+0	3.039159e-1	3.436396e+0	1.455013e+0	5	55	8.833922e-3	9.090909e-2	MSPC_Peak_1,MSPC_Peak_234,MSPC_Peak_313,MSPC_Peak_66,MSPC_Peak_79	Atg5,Cd34,Mycn,Park2,Stat3
GO Biological Process	GO:0097066	response to thyroid hormone	481	1.775106e-2	1.000000e+0	4.745179e-1	4.071935e+0	9.823339e-1	4	2.897740e-3	1.179941e-2	356	3.941047e-3	1.000000e+0	1.423426e-1	6.048057e+0	6.613695e-1	4	25	7.067138e-3	1.600000e-1	MSPC_Peak_159,MSPC_Peak_226,MSPC_Peak_266,MSPC_Peak_333	Ctsh,Kit,Lmo2,Rdx
GO Biological Process	GO:0002339	B cell selection	482	1.780319e-2	1.000000e+0	4.749241e-1	5.566969e+1	1.796309e-2	1	5.298848e-5	2.949853e-3	1495	7.728680e-2	1.000000e+0	6.647182e-1	1.260012e+1	7.936434e-2	1	3	1.766784e-3	3.333333e-1	MSPC_Peak_309	Bak1
GO Biological Process	GO:0045072	regulation of interferon-gamma biosynthetic process	483	1.794788e-2	1.000000e+0	4.777926e-1	9.860979e+0	2.028196e-1	2	5.982880e-4	5.899705e-3	1110	4.493612e-2	1.000000e+0	5.205303e-1	5.815439e+0	3.439121e-1	2	13	3.533569e-3	1.538462e-1	MSPC_Peak_211,MSPC_Peak_288	Cebpg,Il27
GO Biological Process	GO:0032743	positive regulation of interleukin-2 production	484	1.798135e-2	1.000000e+0	4.776946e-1	3.349460e+0	1.492778e+0	5	4.403475e-3	1.474926e-2	241	1.419181e-3	1.000000e+0	7.571713e-2	5.906305e+0	8.465529e-1	5	32	8.833922e-3	1.562500e-1	MSPC_Peak_161,MSPC_Peak_229,MSPC_Peak_283,MSPC_Peak_79,MSPC_Peak_92	Irf4,Pde4b,Stat5a,Traf6,Vtcn1
GO Biological Process	GO:0001916	positive regulation of T cell mediated cytotoxicity	485	1.799515e-2	1.000000e+0	4.770755e-1	5.496918e+0	5.457603e-1	3	1.609912e-3	8.849558e-3	592	1.301552e-2	1.000000e+0	2.826918e-1	5.968477e+0	5.026408e-1	3	19	5.300353e-3	1.578947e-1	MSPC_Peak_149,MSPC_Peak_253,MSPC_Peak_284	B2m,H2-M3,Tap2
GO Biological Process	GO:0071281	cellular response to iron ion	486	1.800398e-2	1.000000e+0	4.763275e-1	9.844515e+0	2.031588e-1	2	5.992885e-4	5.899705e-3	984	3.280466e-2	1.000000e+0	4.286609e-1	6.872792e+0	2.910026e-1	2	11	3.533569e-3	1.818182e-1	MSPC_Peak_149,MSPC_Peak_232	B2m,Hfe
GO Biological Process	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	487	1.805360e-2	1.000000e+0	4.766595e-1	2.928194e+0	2.049044e+0	6	6.044378e-3	1.769912e-2	568	1.119752e-2	1.000000e+0	2.534819e-1	3.194396e+0	1.878289e+0	6	71	1.060071e-2	8.450704e-2	MSPC_Peak_142,MSPC_Peak_187,MSPC_Peak_271,MSPC_Peak_302,MSPC_Peak_303,MSPC_Peak_56	Blm,Ccnd2,Fbxo7,Fgf10,Lmnb1,Pim1
GO Biological Process	GO:0045428	regulation of nitric oxide biosynthetic process	488	1.807426e-2	1.000000e+0	4.762271e-1	3.344942e+0	1.494794e+0	5	4.409423e-3	1.474926e-2	589	1.286079e-2	1.000000e+0	2.807539e-1	3.566071e+0	1.402103e+0	5	53	8.833922e-3	9.433962e-2	MSPC_Peak_1,MSPC_Peak_253,MSPC_Peak_254,MSPC_Peak_290,MSPC_Peak_76	Cd34,H2-M3,Smad3,Tlr2,Ulbp1
GO Biological Process	GO:1903434	negative regulation of constitutive secretory pathway	489	1.812699e-2	1.000000e+0	4.766397e-1	5.466630e+1	1.829281e-2	1	5.396108e-5	2.949853e-3	814	2.645478e-2	1.000000e+0	4.178815e-1	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_301	Rab33b
GO Biological Process	GO:0008283	cell proliferation	490	1.829332e-2	1.000000e+0	4.800317e-1	1.489959e+0	2.080594e+1	31	6.137447e-2	9.144543e-2	77	5.329911e-5	6.853200e-1	8.900259e-3	2.133353e+0	1.499986e+1	32	567	5.653710e-2	5.643739e-2	MSPC_Peak_1,MSPC_Peak_107,MSPC_Peak_109,MSPC_Peak_133,MSPC_Peak_136,MSPC_Peak_140,MSPC_Peak_143,MSPC_Peak_155,MSPC_Peak_16,MSPC_Peak_166,MSPC_Peak_167,MSPC_Peak_168,MSPC_Peak_174,MSPC_Peak_187,MSPC_Peak_191,MSPC_Peak_200,MSPC_Peak_207,MSPC_Peak_226,MSPC_Peak_258,MSPC_Peak_302,MSPC_Peak_309,MSPC_Peak_333,MSPC_Peak_334,MSPC_Peak_42,MSPC_Peak_5,MSPC_Peak_50,MSPC_Peak_52,MSPC_Peak_59,MSPC_Peak_69,MSPC_Peak_73,MSPC_Peak_79	Acvr2a,Bak1,Bmp10,Bmp2,Cd34,Cebpb,Cited2,Disc1,Fam83a,Fermt1,Fgf10,Gins1,Hdgfl3,Hmga2,Ihh,Kalrn,Kit,Larp1,Lmntd1,Map2k2,Mki67,Ncapg2,Pim1,Psmb10,Rasgrf1,Rps6ka1,Slamf1,Smad1,Stat3,Tbk1,Uchl1,Wnt7b
GO Biological Process	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	491	1.831334e-2	1.000000e+0	4.795783e-1	3.333441e+0	1.499952e+0	5	4.424636e-3	1.474926e-2	1138	4.560206e-2	1.000000e+0	5.152472e-1	2.964734e+0	1.349194e+0	4	51	7.067138e-3	7.843137e-2	MSPC_Peak_236,MSPC_Peak_278,MSPC_Peak_40,MSPC_Peak_41,MSPC_Peak_47	Ibtk,Lrrk1,Parp14,Socs1
GO Biological Process	GO:0022408	negative regulation of cell-cell adhesion	492	1.843273e-2	1.000000e+0	4.817237e-1	2.087218e+0	5.270173e+0	11	1.554623e-2	3.244838e-2	312	2.978722e-3	1.000000e+0	1.227577e-1	2.665410e+0	4.126946e+0	11	156	1.943463e-2	7.051282e-2	MSPC_Peak_109,MSPC_Peak_16,MSPC_Peak_164,MSPC_Peak_191,MSPC_Peak_232,MSPC_Peak_253,MSPC_Peak_26,MSPC_Peak_266,MSPC_Peak_269,MSPC_Peak_283,MSPC_Peak_290	Cd274,Cebpb,Cyld,H2-M3,Hfe,Ihh,Ppara,Rdx,Tmem131l,Ubash3b,Vtcn1
GO Biological Process	GO:0014854	response to inactivity	493	1.854999e-2	1.000000e+0	4.838048e-1	5.433164e+0	5.521644e-1	3	1.628804e-3	8.849558e-3	1177	5.152677e-2	1.000000e+0	5.628982e-1	5.400050e+0	3.703669e-1	2	14	3.533569e-3	1.428571e-1	MSPC_Peak_13,MSPC_Peak_15,MSPC_Peak_75	Hdac4,Utrn
GO Biological Process	GO:0090086	negative regulation of protein deubiquitination	494	1.858404e-2	1.000000e+0	4.837117e-1	5.330953e+1	1.875837e-2	1	5.533443e-5	2.949853e-3	1757	1.017004e-1	1.000000e+0	7.442594e-1	9.450088e+0	1.058191e-1	1	4	1.766784e-3	2.500000e-1	MSPC_Peak_246	Trim21
GO Biological Process	GO:0032092	positive regulation of protein binding	495	1.862307e-2	1.000000e+0	4.837484e-1	2.438753e+0	3.280366e+0	8	9.676594e-3	2.359882e-2	316	3.035959e-3	1.000000e+0	1.235328e-1	3.286987e+0	2.433840e+0	8	92	1.413428e-2	8.695652e-2	MSPC_Peak_136,MSPC_Peak_149,MSPC_Peak_19,MSPC_Peak_232,MSPC_Peak_313,MSPC_Peak_324,MSPC_Peak_39,MSPC_Peak_57	Agrn,B2m,Bmp2,Dtx3l,Hfe,Park2,Plcl1,Ran
GO Biological Process	GO:0010389	regulation of G2/M transition of mitotic cell cycle	496	1.865869e-2	1.000000e+0	4.836964e-1	2.906003e+0	2.064691e+0	6	6.090535e-3	1.769912e-2	587	1.273834e-2	1.000000e+0	2.790282e-1	3.106878e+0	1.931199e+0	6	73	1.060071e-2	8.219178e-2	MSPC_Peak_229,MSPC_Peak_271,MSPC_Peak_303,MSPC_Peak_338,MSPC_Peak_52,MSPC_Peak_64	Blm,Hmga2,Hus1b,Lmnb1,Smarcd3,Syf2
GO Biological Process	GO:1901585	regulation of acid-sensing ion channel activity	497	1.869374e-2	1.000000e+0	4.836300e-1	5.299374e+1	1.887015e-2	1	5.566417e-5	2.949853e-3	1200	5.221091e-2	1.000000e+0	5.594399e-1	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_259	Stoml1
GO Biological Process	GO:0045786	negative regulation of cell cycle	498	1.871102e-2	1.000000e+0	4.831050e-1	1.647934e+0	1.274323e+1	21	3.759064e-2	6.194690e-2	172	6.477971e-4	1.000000e+0	4.842660e-2	2.160020e+0	1.018509e+1	22	385	3.886926e-2	5.714286e-2	MSPC_Peak_136,MSPC_Peak_137,MSPC_Peak_187,MSPC_Peak_223,MSPC_Peak_229,MSPC_Peak_235,MSPC_Peak_240,MSPC_Peak_254,MSPC_Peak_255,MSPC_Peak_262,MSPC_Peak_263,MSPC_Peak_271,MSPC_Peak_273,MSPC_Peak_288,MSPC_Peak_325,MSPC_Peak_334,MSPC_Peak_37,MSPC_Peak_52,MSPC_Peak_56,MSPC_Peak_64,MSPC_Peak_97	AY074887,Apbb2,Blm,Bmp2,Btg3,Cebpa,Ddias,Ern2,Fbxo7,Fgf10,Hmga2,Hus1b,Inhba,Kntc1,Runx3,Smad3,Stag2,Syf2,Tbrg1,Tom1l2,Whamm,Zfp36l2
GO Biological Process	GO:0098976	excitatory chemical synaptic transmission	499	1.877353e-2	1.000000e+0	4.837476e-1	5.276638e+1	1.895146e-2	1	5.590402e-5	2.949853e-3	1200	5.221091e-2	1.000000e+0	5.594399e-1	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_111	Pdlim4
GO Biological Process	GO:0039534	negative regulation of MDA-5 signaling pathway	500	1.887505e-2	1.000000e+0	4.853908e-1	5.247988e+1	1.905492e-2	1	5.620921e-5	2.949853e-3	1757	1.017004e-1	1.000000e+0	7.442594e-1	9.450088e+0	1.058191e-1	1	4	1.766784e-3	2.500000e-1	MSPC_Peak_81	Dhx58
GO Cellular Component	GO:0065010	extracellular membrane-bounded organelle	1	1.126870e-11	1.840179e-8	1.840179e-8	4.826069e+1	1.657664e-1	8	4.889864e-4	2.359882e-2	1	2.693871e-7	4.399091e-4	4.399091e-4	1.890018e+1	3.174573e-1	6	12	1.060071e-2	5.000000e-1	MSPC_Peak_101,MSPC_Peak_103,MSPC_Peak_260,MSPC_Peak_265,MSPC_Peak_268,MSPC_Peak_277,MSPC_Peak_332,MSPC_Peak_83	Gbp2,Gbp3,Gbp7,Gbp9,Irgm2,Phospho1
GO Cellular Component	GO:0020003	symbiont-containing vacuole	2	9.826632e-11	1.604689e-7	8.023445e-8	5.434054e+1	1.288173e-1	7	3.799919e-4	2.064897e-2	2	2.874108e-6	4.693418e-3	2.346709e-3	1.890018e+1	2.645478e-1	5	10	8.833922e-3	5.000000e-1	MSPC_Peak_101,MSPC_Peak_103,MSPC_Peak_260,MSPC_Peak_265,MSPC_Peak_268,MSPC_Peak_277,MSPC_Peak_332	Gbp2,Gbp3,Gbp7,Gbp9,Irgm2
GO Cellular Component	GO:0033655	host cell cytoplasm part	3	5.246719e-9	8.567892e-6	2.855964e-6	3.040608e+1	2.302171e-1	7	6.791065e-4	2.064897e-2	4	2.090889e-5	3.414422e-2	8.536054e-3	1.350013e+1	3.703669e-1	5	14	8.833922e-3	3.571429e-1	MSPC_Peak_101,MSPC_Peak_103,MSPC_Peak_260,MSPC_Peak_265,MSPC_Peak_268,MSPC_Peak_277,MSPC_Peak_332	Gbp2,Gbp3,Gbp7,Gbp9,Irgm2
GO Cellular Component	GO:0042825	TAP complex	4	7.323855e-8	1.195986e-4	2.989964e-5	3.926914e+2	7.639587e-3	3	2.253566e-5	8.849558e-3	3	1.841908e-5	3.007836e-2	1.002612e-2	3.780035e+1	7.936434e-2	3	3	5.300353e-3	1.000000e+0	MSPC_Peak_284,MSPC_Peak_291,MSPC_Peak_295	Tap1,Tap2,Tapbp
GO Cellular Component	GO:0042824	MHC class I peptide loading complex	5	9.901855e-8	1.616973e-4	3.233946e-5	3.550629e+2	8.449207e-3	3	2.492391e-5	8.849558e-3	8	7.222206e-5	1.179386e-1	1.474233e-2	2.835027e+1	1.058191e-1	3	4	5.300353e-3	7.500000e-1	MSPC_Peak_284,MSPC_Peak_291,MSPC_Peak_295	Tap1,Tap2,Tapbp
GO Cellular Component	GO:0033646	host intracellular part	6	1.040733e-7	1.699517e-4	2.832528e-5	1.953539e+1	3.583241e-1	7	1.057003e-3	2.064897e-2	7	6.050674e-5	9.880751e-2	1.411536e-2	1.111775e+1	4.497312e-1	5	17	8.833922e-3	2.941176e-1	MSPC_Peak_101,MSPC_Peak_103,MSPC_Peak_260,MSPC_Peak_265,MSPC_Peak_268,MSPC_Peak_277,MSPC_Peak_332	Gbp2,Gbp3,Gbp7,Gbp9,Irgm2
GO Cellular Component	GO:0020005	symbiont-containing vacuole membrane	7	1.158212e-7	1.891360e-4	2.701943e-5	4.570995e+1	1.093854e-1	5	3.226708e-4	1.474926e-2	5	3.117235e-5	5.090445e-2	1.018089e-2	1.890018e+1	2.116382e-1	4	8	7.067138e-3	5.000000e-1	MSPC_Peak_260,MSPC_Peak_265,MSPC_Peak_268,MSPC_Peak_277,MSPC_Peak_332	Gbp2,Gbp3,Gbp7,Gbp9
GO Cellular Component	GO:0033643	host cell part	8	1.311746e-7	2.142081e-4	2.677602e-5	1.887102e+1	3.709391e-1	7	1.094216e-3	2.064897e-2	9	1.088212e-4	1.777050e-1	1.974500e-2	9.947461e+0	5.026408e-1	5	19	8.833922e-3	2.631579e-1	MSPC_Peak_101,MSPC_Peak_103,MSPC_Peak_260,MSPC_Peak_265,MSPC_Peak_268,MSPC_Peak_277,MSPC_Peak_332	Gbp2,Gbp3,Gbp7,Gbp9,Irgm2
GO Cellular Component	GO:0044216	other organism cell	9	1.933265e-7	3.157022e-4	3.507802e-5	1.363051e+1	5.869188e-1	8	1.731324e-3	2.359882e-2	6	3.850175e-5	6.287336e-2	1.047889e-2	9.072085e+0	6.613695e-1	6	25	1.060071e-2	2.400000e-1	MSPC_Peak_101,MSPC_Peak_103,MSPC_Peak_260,MSPC_Peak_265,MSPC_Peak_268,MSPC_Peak_277,MSPC_Peak_281,MSPC_Peak_332	C4b,Gbp2,Gbp3,Gbp7,Gbp9,Irgm2
GO Cellular Component	GO:1990111	spermatoproteasome complex	10	1.253134e-5	2.046368e-2	2.046368e-3	7.012207e+1	4.278253e-2	3	1.262022e-4	8.849558e-3	11	1.769959e-4	2.890343e-1	2.627585e-2	2.268021e+1	1.322739e-1	3	5	5.300353e-3	6.000000e-1	MSPC_Peak_155,MSPC_Peak_287,MSPC_Peak_291	Psmb10,Psmb8,Psmb9
GO Cellular Component	GO:0030666	endocytic vesicle membrane	11	1.507088e-5	2.461075e-2	2.237341e-3	6.429694e+0	1.399756e+0	9	4.129072e-3	2.654867e-2	13	2.197172e-4	3.587982e-1	2.759986e-2	4.877465e+0	1.640196e+0	8	62	1.413428e-2	1.290323e-1	MSPC_Peak_116,MSPC_Peak_149,MSPC_Peak_264,MSPC_Peak_290,MSPC_Peak_291,MSPC_Peak_295,MSPC_Peak_67,MSPC_Peak_91,MSPC_Peak_92	B2m,H2-T3,Irgm1,Ldlrap1,Sgip1,Tap1,Tapbp,Tlr2
GO Cellular Component	GO:0008537	proteasome activator complex	12	4.147153e-5	6.772301e-2	5.643584e-3	2.186162e+2	9.148452e-3	2	2.698658e-5	5.899705e-3	29	4.046011e-3	1.000000e+0	2.278323e-1	1.890018e+1	1.058191e-1	2	4	3.533569e-3	5.000000e-1	MSPC_Peak_125,MSPC_Peak_128	Psme1,Psme2
GO Cellular Component	GO:0005776	autophagosome	13	5.556452e-5	9.073686e-2	6.979759e-3	4.842085e+0	2.065226e+0	10	6.092113e-3	2.949853e-2	18	5.319201e-4	8.686255e-1	4.825697e-2	3.865945e+0	2.328021e+0	9	88	1.590106e-2	1.022727e-1	MSPC_Peak_116,MSPC_Peak_139,MSPC_Peak_179,MSPC_Peak_209,MSPC_Peak_245,MSPC_Peak_246,MSPC_Peak_250,MSPC_Peak_256,MSPC_Peak_306,MSPC_Peak_66	Atg5,D17Wsu92e,Dapk2,Fyco1,Irgm1,Pip4k2a,Sh3glb1,Tmem230,Trim21
GO Cellular Component	GO:0035770	ribonucleoprotein granule	14	5.700632e-5	9.309132e-2	6.649380e-3	3.551024e+0	3.942524e+0	14	1.162987e-2	4.129794e-2	19	6.504831e-4	1.000000e+0	5.590731e-2	2.741995e+0	5.105772e+0	14	193	2.473498e-2	7.253886e-2	MSPC_Peak_100,MSPC_Peak_107,MSPC_Peak_130,MSPC_Peak_147,MSPC_Peak_159,MSPC_Peak_213,MSPC_Peak_218,MSPC_Peak_226,MSPC_Peak_246,MSPC_Peak_262,MSPC_Peak_280,MSPC_Peak_29,MSPC_Peak_307,MSPC_Peak_47	Caprin1,Ctsh,Dcp1a,Dcp2,Dhx30,Larp1,Mov10,Patl2,Polr2g,Psma4,Socs1,Tdrd7,Tnrc6a,Trim21
GO Cellular Component	GO:0000932	P-body	15	9.980664e-5	1.629842e-1	1.086562e-2	5.017729e+0	1.793640e+0	9	5.290974e-3	2.654867e-2	14	2.363086e-4	3.858919e-1	2.756371e-2	4.306369e+0	2.089928e+0	9	79	1.590106e-2	1.139241e-1	MSPC_Peak_130,MSPC_Peak_147,MSPC_Peak_159,MSPC_Peak_218,MSPC_Peak_246,MSPC_Peak_262,MSPC_Peak_280,MSPC_Peak_29,MSPC_Peak_307	Caprin1,Dcp1a,Dcp2,Mov10,Patl2,Polr2g,Psma4,Tnrc6a,Trim21
GO Cellular Component	GO:0045171	intercellular bridge	16	1.523134e-4	2.487278e-1	1.554549e-2	7.724505e+0	7.767488e-1	6	2.291294e-3	1.769912e-2	31	5.904013e-3	1.000000e+0	3.110082e-1	4.295495e+0	1.164010e+0	5	44	8.833922e-3	1.136364e-1	MSPC_Peak_1,MSPC_Peak_133,MSPC_Peak_160,MSPC_Peak_2,MSPC_Peak_3,MSPC_Peak_317	Cd34,Mtus2,Ninl,Usb1,Zbtb18
GO Cellular Component	GO:0036464	cytoplasmic ribonucleoprotein granule	17	1.549744e-4	2.530732e-1	1.488666e-2	3.408876e+0	3.813574e+0	13	1.124948e-2	3.834808e-2	20	1.153912e-3	1.000000e+0	9.421691e-2	2.700025e+0	4.814770e+0	13	182	2.296820e-2	7.142857e-2	MSPC_Peak_100,MSPC_Peak_107,MSPC_Peak_130,MSPC_Peak_147,MSPC_Peak_159,MSPC_Peak_218,MSPC_Peak_226,MSPC_Peak_246,MSPC_Peak_262,MSPC_Peak_280,MSPC_Peak_29,MSPC_Peak_307,MSPC_Peak_47	Caprin1,Ctsh,Dcp1a,Dcp2,Larp1,Mov10,Patl2,Polr2g,Psma4,Socs1,Tdrd7,Tnrc6a,Trim21
GO Cellular Component	GO:0030670	phagocytic vesicle membrane	18	1.877219e-4	3.065499e-1	1.703055e-2	7.428076e+0	8.077462e-1	6	2.382732e-3	1.769912e-2	21	1.426770e-3	1.000000e+0	1.109484e-1	4.825577e+0	1.243375e+0	6	47	1.060071e-2	1.276596e-1	MSPC_Peak_116,MSPC_Peak_149,MSPC_Peak_264,MSPC_Peak_290,MSPC_Peak_291,MSPC_Peak_295	B2m,H2-T3,Irgm1,Tap1,Tapbp,Tlr2
GO Cellular Component	GO:0042611	MHC protein complex	19	2.676445e-4	4.370635e-1	2.300334e-2	2.479030e+1	1.210151e-1	3	3.569766e-4	8.849558e-3	53	2.466756e-2	1.000000e+0	7.600401e-1	4.725044e+0	6.349147e-1	3	24	5.300353e-3	1.250000e-1	MSPC_Peak_149,MSPC_Peak_253,MSPC_Peak_264	B2m,H2-M3,H2-T3
GO Cellular Component	GO:0034423	autophagosome lumen	20	3.731801e-4	6.094031e-1	3.047016e-2	7.243445e+1	2.761117e-2	2	8.144889e-5	5.899705e-3	54	2.645478e-2	1.000000e+0	8.000121e-1	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_245,MSPC_Peak_250	Dapk2
GO Cellular Component	GO:0099513	polymeric cytoskeletal fiber	21	4.347634e-4	7.099686e-1	3.380803e-2	1.953417e+0	1.535770e+1	30	4.530296e-2	8.849558e-2	26	3.278639e-3	1.000000e+0	2.059237e-1	1.690925e+0	1.833316e+1	31	693	5.477032e-2	4.473304e-2	MSPC_Peak_100,MSPC_Peak_102,MSPC_Peak_111,MSPC_Peak_115,MSPC_Peak_123,MSPC_Peak_129,MSPC_Peak_133,MSPC_Peak_136,MSPC_Peak_138,MSPC_Peak_140,MSPC_Peak_141,MSPC_Peak_143,MSPC_Peak_146,MSPC_Peak_164,MSPC_Peak_185,MSPC_Peak_188,MSPC_Peak_190,MSPC_Peak_196,MSPC_Peak_202,MSPC_Peak_213,MSPC_Peak_238,MSPC_Peak_263,MSPC_Peak_303,MSPC_Peak_316,MSPC_Peak_317,MSPC_Peak_321,MSPC_Peak_325,MSPC_Peak_59,MSPC_Peak_67,MSPC_Peak_90	Bcas3,Bcl2l11,Bin1,Cenpj,Cyld,Disc1,Dync1h1,Fermt1,Fscn1,Kif21a,Kif24,Kif26a,Kif2a,Kif3b,Kntc1,Ldlrap1,Lmnb1,Lmntd1,Map2k2,Map4,Mns1,Mtus2,Ninl,Parp4,Pdlim4,Spry2,Tbca,Tmod1,Tuba3b,Tubb3,Whamm
GO Cellular Component	GO:0005839	proteasome core complex	22	4.416107e-4	7.211503e-1	3.277956e-2	1.159777e+1	3.448939e-1	4	1.017386e-3	1.179941e-2	25	2.426253e-3	1.000000e+0	1.584828e-1	6.872792e+0	5.820051e-1	4	22	7.067138e-3	1.818182e-1	MSPC_Peak_155,MSPC_Peak_262,MSPC_Peak_287,MSPC_Peak_291	Psma4,Psmb10,Psmb8,Psmb9
